0.000000 -2.658859 -4.731784 -0.534332 -2.135157 4.560339 -1.763926 -2.362951 -6.189173 1.672611 7.156967 6.360619 0.625648 
32.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
32.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
33.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
34.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
35.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
36.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
37.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.000000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.050000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.100000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.150000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.200000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.250000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.300000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.350000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.400000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.450000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.500000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.550000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.600000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.650000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.700000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.750000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.800000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.850000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.900000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
38.950000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
39.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
40.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
41.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
42.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
43.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
44.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
45.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
46.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.451000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.501000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.551000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.601000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.651000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.701000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.751000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.801000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.851000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.901000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
47.951000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.001000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.051000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.101000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.151000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.201000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.251000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.301000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.351000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
48.401000 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 
